,ID,Scenario,alt,chosen,RC,OC,DR,time,Freq_p_week,nationality,Gender,marital,age,experience_months,income,education 
3237,R_rrp1cG7Hcx1TdU5,A1.2R,3,0,1800,14,500,2.064,6,4,2,1,62,219,3.5,2
3238,R_rrp1cG7Hcx1TdU5,A1.2R,4,0,1750,14,350,2.064,6,4,2,1,62,219,3.5,2
3239,R_rrp1cG7Hcx1TdU5,A1.4R,1,1,1800,28,800,1.021,6,4,2,1,62,219,3.5,2
3240,R_rrp1cG7Hcx1TdU5,A1.4R,3,0,1800,14,500,1.021,6,4,2,1,62,219,3.5,2
3241,R_rrp1cG7Hcx1TdU5,A1.4R,4,0,1780,14,400,1.021,6,4,2,1,62,219,3.5,2
3242,R_rrp1cG7Hcx1TdU5,A1.3R,1,1,1800,28,800,1.682,6,4,2,1,62,219,3.5,2
3243,R_rrp1cG7Hcx1TdU5,A1.3R,3,0,1800,14,500,1.682,6,4,2,1,62,219,3.5,2
3244,R_rrp1cG7Hcx1TdU5,A1.3R,4,0,1780,14,450,1.682,6,4,2,1,62,219,3.5,2
3245,R_3MxGtmwAKHIvEf1,IND1.3,1,1,1500,59,700,20.184,6,4,2,1,48,54,3.5,5
3246,R_3MxGtmwAKHIvEf1,IND1.3,3,0,1950,23,400,20.184,6,4,2,1,48,54,3.5,5
3247,R_3MxGtmwAKHIvEf1,IND1.2,1,1,1500,59,700,3.606,6,4,2,1,48,54,3.5,5
3248,R_3MxGtmwAKHIvEf1,IND1.2,3,0,1800,23,400,3.606,6,4,2,1,48,54,3.5,5
3249,R_3MxGtmwAKHIvEf1,IND1.1,1,1,1500,59,700,3.924,6,4,2,1,48,54,3.5,5
3250,R_3MxGtmwAKHIvEf1,IND1.1,3,0,1650,23,400,3.924,6,4,2,1,48,54,3.5,5
3251,R_3MxGtmwAKHIvEf1,IND1,1,0,1500,59,700,3.282,6,4,2,1,48,54,3.5,5
3252,R_3MxGtmwAKHIvEf1,IND1,3,1,1500,23,400,3.282,6,4,2,1,48,54,3.5,5
3253,R_00ptQmnL4ES2UIF,IND1.3,1,1,1800,28,800,2.36,5,4,2,1,56,219,2.5,3
3254,R_00ptQmnL4ES2UIF,IND1.3,3,0,2350,14,500,2.36,5,4,2,1,56,219,2.5,3
3255,R_00ptQmnL4ES2UIF,IND1.2,1,1,1800,28,800,1.58,5,4,2,1,56,219,2.5,3
3256,R_00ptQmnL4ES2UIF,IND1.2,3,0,2150,14,500,1.58,5,4,2,1,56,219,2.5,3
3257,R_00ptQmnL4ES2UIF,IND1.1,1,1,1800,28,800,1.851,5,4,2,1,56,219,2.5,3
3258,R_00ptQmnL4ES2UIF,IND1.1,3,0,2000,14,500,1.851,5,4,2,1,56,219,2.5,3
3259,R_00ptQmnL4ES2UIF,IND1,1,0,1800,28,800,2.576,5,4,2,1,56,219,2.5,3
3260,R_00ptQmnL4ES2UIF,IND1,3,1,1800,14,500,2.576,5,4,2,1,56,219,2.5,3
3261,R_2CHCjgvgAsNBPef,IND1.3,1,1,1800,28,800,5.415,6,4,2,1,47,156,3.5,4
3262,R_2CHCjgvgAsNBPef,IND1.3,3,0,2350,14,500,5.415,6,4,2,1,47,156,3.5,4
3263,R_2CHCjgvgAsNBPef,IND1.2,1,1,1800,28,800,4.368,6,4,2,1,47,156,3.5,4
3264,R_2CHCjgvgAsNBPef,IND1.2,3,0,2150,14,500,4.368,6,4,2,1,47,156,3.5,4
3265,R_2CHCjgvgAsNBPef,IND1.1,1,1,1800,28,800,8.934,6,4,2,1,47,156,3.5,4
3266,R_2CHCjgvgAsNBPef,IND1.1,3,0,2000,14,500,8.934,6,4,2,1,47,156,3.5,4
3267,R_2CHCjgvgAsNBPef,IND1,1,1,1800,28,800,3.101,6,4,2,1,47,156,3.5,4
3268,R_2CHCjgvgAsNBPef,IND1,3,0,1800,14,500,3.101,6,4,2,1,47,156,3.5,4
3269,R_2CHCjgvgAsNBPef,INDB1,1,0,1800,28,800,1.88,6,4,2,1,47,156,3.5,4
3270,R_2CHCjgvgAsNBPef,INDB1,3,1,1600,14,500,1.88,6,4,2,1,47,156,3.5,4
3271,R_2CHCjgvgAsNBPef,A1.4,1,0,1800,28,800,2.031,6,4,2,1,47,156,3.5,4
3272,R_2CHCjgvgAsNBPef,A1.4,3,0,1600,14,500,2.031,6,4,2,1,47,156,3.5,4
3273,R_2CHCjgvgAsNBPef,A1.4,4,1,1580,14,400,2.031,6,4,2,1,47,156,3.5,4
3274,R_2CHCjgvgAsNBPef,A1.3,1,0,1800,28,800,1.156,6,4,2,1,47,156,3.5,4
3275,R_2CHCjgvgAsNBPef,A1.3,3,0,1600,14,500,1.156,6,4,2,1,47,156,3.5,4
3276,R_2CHCjgvgAsNBPef,A1.3,4,1,1580,14,450,1.156,6,4,2,1,47,156,3.5,4
3277,R_2CHCjgvgAsNBPef,A1.1,1,0,1800,28,800,1.401,6,4,2,1,47,156,3.5,4
3278,R_2CHCjgvgAsNBPef,A1.1,3,0,1600,14,500,1.401,6,4,2,1,47,156,3.5,4
3279,R_2CHCjgvgAsNBPef,A1.1,4,1,1550,14,400,1.401,6,4,2,1,47,156,3.5,4
3280,R_2CHCjgvgAsNBPef,A1.2,1,0,1800,28,800,1.2,6,4,2,1,47,156,3.5,4
3281,R_2CHCjgvgAsNBPef,A1.2,3,0,1600,14,500,1.2,6,4,2,1,47,156,3.5,4
3282,R_2CHCjgvgAsNBPef,A1.2,4,1,1550,14,350,1.2,6,4,2,1,47,156,3.5,4
3283,R_3e9yjSIYExNk1Fa,IND1.3,1,1,1800,59,700,10.241,7,4,2,2,56,156,3.5,3
3284,R_3e9yjSIYExNk1Fa,IND1.3,3,0,2350,23,400,10.241,7,4,2,2,56,156,3.5,3
3285,R_3e9yjSIYExNk1Fa,IND1.2,1,1,1800,59,700,5.005,7,4,2,2,56,156,3.5,3
3286,R_3e9yjSIYExNk1Fa,IND1.2,3,0,2150,23,400,5.005,7,4,2,2,56,156,3.5,3
3287,R_3e9yjSIYExNk1Fa,IND1.1,1,0,1800,59,700,8.6,7,4,2,2,56,156,3.5,3
3288,R_3e9yjSIYExNk1Fa,IND1.1,3,1,2000,23,400,8.6,7,4,2,2,56,156,3.5,3
3289,R_3e9yjSIYExNk1Fa,A1.3,1,0,1800,59,700,9.361,7,4,2,2,56,156,3.5,3
3290,R_3e9yjSIYExNk1Fa,A1.3,3,1,2000,23,400,9.361,7,4,2,2,56,156,3.5,3
3291,R_3e9yjSIYExNk1Fa,A1.3,4,0,1980,23,350,9.361,7,4,2,2,56,156,3.5,3
3292,R_3e9yjSIYExNk1Fa,A1.1,1,0,1800,59,700,7.258,7,4,2,2,56,156,3.5,3
3293,R_3e9yjSIYExNk1Fa,A1.1,3,1,2000,23,400,7.258,7,4,2,2,56,156,3.5,3
3294,R_3e9yjSIYExNk1Fa,A1.1,4,0,1950,23,300,7.258,7,4,2,2,56,156,3.5,3
3295,R_3e9yjSIYExNk1Fa,A1.4,1,0,1800,59,700,15.891,7,4,2,2,56,156,3.5,3
3296,R_3e9yjSIYExNk1Fa,A1.4,3,1,2000,23,400,15.891,7,4,2,2,56,156,3.5,3
3297,R_3e9yjSIYExNk1Fa,A1.4,4,0,1980,23,300,15.891,7,4,2,2,56,156,3.5,3
3298,R_3e9yjSIYExNk1Fa,A1.2,1,0,1800,59,700,27.629,7,4,2,2,56,156,3.5,3
3299,R_3e9yjSIYExNk1Fa,A1.2,3,1,2000,23,400,27.629,7,4,2,2,56,156,3.5,3
3300,R_3e9yjSIYExNk1Fa,A1.2,4,0,1950,23,250,27.629,7,4,2,2,56,156,3.5,3
3301,R_2WVzQKggW1mwOWr,IND1.3,1,1,1800,28,800,1.942,6,4,2,1,55,156,3.5,3
3302,R_2WVzQKggW1mwOWr,IND1.3,3,0,2350,14,500,1.942,6,4,2,1,55,156,3.5,3
3303,R_2WVzQKggW1mwOWr,IND1.2,1,1,1800,28,800,1.476,6,4,2,1,55,156,3.5,3
3304,R_2WVzQKggW1mwOWr,IND1.2,3,0,2150,14,500,1.476,6,4,2,1,55,156,3.5,3
3305,R_2WVzQKggW1mwOWr,IND1.1,1,1,1800,28,800,1.636,6,4,2,1,55,156,3.5,3
3306,R_2WVzQKggW1mwOWr,IND1.1,3,0,2000,14,500,1.636,6,4,2,1,55,156,3.5,3
3307,R_2WVzQKggW1mwOWr,IND1,1,0,1800,28,800,3.056,6,4,2,1,55,156,3.5,3
3308,R_2WVzQKggW1mwOWr,IND1,3,1,1800,14,500,3.056,6,4,2,1,55,156,3.5,3
3309,R_1qeOXUEc8J5QlCE,IND1.3,1,1,1800,28,800,18.369,6,4,2,1,56,156,3.5,4
3310,R_1qeOXUEc8J5QlCE,IND1.3,3,0,2350,14,500,18.369,6,4,2,1,56,156,3.5,4
3311,R_1qeOXUEc8J5QlCE,IND1.2,1,1,1800,28,800,1.479,6,4,2,1,56,156,3.5,4
3312,R_1qeOXUEc8J5QlCE,IND1.2,3,0,2150,14,500,1.479,6,4,2,1,56,156,3.5,4
3313,R_1qeOXUEc8J5QlCE,IND1.1,1,1,1800,28,800,1.338,6,4,2,1,56,156,3.5,4
3314,R_1qeOXUEc8J5QlCE,IND1.1,3,0,2000,14,500,1.338,6,4,2,1,56,156,3.5,4
3315,R_1qeOXUEc8J5QlCE,IND1,1,0,1800,28,800,1.458,6,4,2,1,56,156,3.5,4
3316,R_1qeOXUEc8J5QlCE,IND1,3,1,1800,14,500,1.458,6,4,2,1,56,156,3.5,4
3317,R_1d6Uxz3JnnvyTaL,IND1.3,1,1,1800,59,700,4.563,7,4,2,1,61,96,2.5,1
3318,R_1d6Uxz3JnnvyTaL,IND1.3,3,0,2350,23,400,4.563,7,4,2,1,61,96,2.5,1
3319,R_1d6Uxz3JnnvyTaL,IND1.2,1,1,1800,59,700,24.302,7,4,2,1,61,96,2.5,1
3320,R_1d6Uxz3JnnvyTaL,IND1.2,3,0,2150,23,400,24.302,7,4,2,1,61,96,2.5,1
3321,R_1d6Uxz3JnnvyTaL,IND1.1,1,1,1800,59,700,69.968,7,4,2,1,61,96,2.5,1
3322,R_1d6Uxz3JnnvyTaL,IND1.1,3,0,2000,23,400,69.968,7,4,2,1,61,96,2.5,1
3323,R_1d6Uxz3JnnvyTaL,IND1,1,0,1800,59,700,7.056,7,4,2,1,61,96,2.5,1
3324,R_1d6Uxz3JnnvyTaL,IND1,3,1,1800,23,400,7.056,7,4,2,1,61,96,2.5,1
3325,R_1d6Uxz3JnnvyTaL,A1.3R,1,0,1800,59,700,9.618,7,4,2,1,61,96,2.5,1
3326,R_1d6Uxz3JnnvyTaL,A1.3R,3,1,1800,23,400,9.618,7,4,2,1,61,96,2.5,1
3327,R_1d6Uxz3JnnvyTaL,A1.3R,4,0,1780,23,350,9.618,7,4,2,1,61,96,2.5,1
3328,R_1d6Uxz3JnnvyTaL,A1.2R,1,0,1800,59,700,17.739,7,4,2,1,61,96,2.5,1
3329,R_1d6Uxz3JnnvyTaL,A1.2R,3,1,1800,23,400,17.739,7,4,2,1,61,96,2.5,1
3330,R_1d6Uxz3JnnvyTaL,A1.2R,4,0,1750,23,250,17.739,7,4,2,1,61,96,2.5,1
3331,R_1d6Uxz3JnnvyTaL,A1.1R,1,0,1800,59,700,10.625,7,4,2,1,61,96,2.5,1
3332,R_1d6Uxz3JnnvyTaL,A1.1R,3,1,1800,23,400,10.625,7,4,2,1,61,96,2.5,1
3333,R_1d6Uxz3JnnvyTaL,A1.1R,4,0,1750,23,300,10.625,7,4,2,1,61,96,2.5,1
3334,R_1d6Uxz3JnnvyTaL,A1.4R,1,0,1800,59,700,5.552,7,4,2,1,61,96,2.5,1
3335,R_1d6Uxz3JnnvyTaL,A1.4R,3,1,1800,23,400,5.552,7,4,2,1,61,96,2.5,1
3336,R_1d6Uxz3JnnvyTaL,A1.4R,4,0,1780,23,300,5.552,7,4,2,1,61,96,2.5,1
3337,R_3KBAOvDzeCzYKVl,IND1.3,1,1,2100,28,800,1.827,6,4,1,1,44,96,3.5,4
3338,R_3KBAOvDzeCzYKVl,IND1.3,3,0,2750,14,500,1.827,6,4,1,1,44,96,3.5,4
3339,R_3KBAOvDzeCzYKVl,IND1.2,1,1,2100,28,800,1.495,6,4,1,1,44,96,3.5,4
3340,R_3KBAOvDzeCzYKVl,IND1.2,3,0,2500,14,500,1.495,6,4,1,1,44,96,3.5,4
3341,R_3KBAOvDzeCzYKVl,IND1.1,1,1,2100,28,800,3.64,6,4,1,1,44,96,3.5,4
3342,R_3KBAOvDzeCzYKVl,IND1.1,3,0,2300,14,500,3.64,6,4,1,1,44,96,3.5,4
3343,R_3KBAOvDzeCzYKVl,IND1,1,0,2100,28,800,9.261,6,4,1,1,44,96,3.5,4
3344,R_3KBAOvDzeCzYKVl,IND1,3,1,2100,14,500,9.261,6,4,1,1,44,96,3.5,4
3345,R_3MDtmv2aO5aXHSS,IND1.3,1,1,2100,56,700,104.601,7,4,2,1,50,54,2.5,3
3346,R_3MDtmv2aO5aXHSS,IND1.3,3,0,2750,20,400,104.601,7,4,2,1,50,54,2.5,3
3347,R_3MDtmv2aO5aXHSS,IND1.2,1,1,2100,56,700,21.871,7,4,2,1,50,54,2.5,3
3348,R_3MDtmv2aO5aXHSS,IND1.2,3,0,2500,20,400,21.871,7,4,2,1,50,54,2.5,3
3349,R_3MDtmv2aO5aXHSS,IND1.1,1,1,2100,56,700,6.703,7,4,2,1,50,54,2.5,3
3350,R_3MDtmv2aO5aXHSS,IND1.1,3,0,2300,20,400,6.703,7,4,2,1,50,54,2.5,3
3351,R_3MDtmv2aO5aXHSS,IND1,1,0,2100,56,700,1.861,7,4,2,1,50,54,2.5,3
3352,R_3MDtmv2aO5aXHSS,IND1,3,1,2100,20,400,1.861,7,4,2,1,50,54,2.5,3
3353,R_3p6haWcP8paiWwI,IND1.3,1,1,2100,34,800,23.032,6,4,2,1,47,156,3.5,3
3354,R_3p6haWcP8paiWwI,IND1.3,3,0,2750,17,500,23.032,6,4,2,1,47,156,3.5,3
3355,R_3p6haWcP8paiWwI,IND1.2,1,1,2100,34,800,4.621,6,4,2,1,47,156,3.5,3
3356,R_3p6haWcP8paiWwI,IND1.2,3,0,2500,17,500,4.621,6,4,2,1,47,156,3.5,3
3357,R_3p6haWcP8paiWwI,IND1.1,1,1,2100,34,800,11.377,6,4,2,1,47,156,3.5,3
3358,R_3p6haWcP8paiWwI,IND1.1,3,0,2300,17,500,11.377,6,4,2,1,47,156,3.5,3
3359,R_3p6haWcP8paiWwI,IND1,1,0,2100,34,800,9.2,6,4,2,1,47,156,3.5,3
3360,R_3p6haWcP8paiWwI,IND1,3,1,2100,17,500,9.2,6,4,2,1,47,156,3.5,3
3361,R_3p6haWcP8paiWwI,A1.4R,1,1,2100,34,800,26.361,6,4,2,1,47,156,3.5,3
3362,R_3p6haWcP8paiWwI,A1.4R,3,0,2100,17,500,26.361,6,4,2,1,47,156,3.5,3
3363,R_3p6haWcP8paiWwI,A1.4R,4,0,2080,17,400,26.361,6,4,2,1,47,156,3.5,3
3364,R_3p6haWcP8paiWwI,A1.1R,1,1,2100,34,800,2.187,6,4,2,1,47,156,3.5,3
3365,R_3p6haWcP8paiWwI,A1.1R,3,0,2100,17,500,2.187,6,4,2,1,47,156,3.5,3
3366,R_3p6haWcP8paiWwI,A1.1R,4,0,2050,17,400,2.187,6,4,2,1,47,156,3.5,3
3367,R_3p6haWcP8paiWwI,A1.3R,1,1,2100,34,800,20.043,6,4,2,1,47,156,3.5,3
3368,R_3p6haWcP8paiWwI,A1.3R,3,0,2100,17,500,20.043,6,4,2,1,47,156,3.5,3
3369,R_3p6haWcP8paiWwI,A1.3R,4,0,2080,17,450,20.043,6,4,2,1,47,156,3.5,3
3370,R_3p6haWcP8paiWwI,A1.2R,1,1,2100,34,800,35.172,6,4,2,1,47,156,3.5,3
3371,R_3p6haWcP8paiWwI,A1.2R,3,0,2100,17,500,35.172,6,4,2,1,47,156,3.5,3
3372,R_3p6haWcP8paiWwI,A1.2R,4,0,2050,17,350,35.172,6,4,2,1,47,156,3.5,3
3373,R_1M54m3wjWSz4KlC,IND1.3,1,1,2100,60,650,10.584,7,3,2,2,46,18,2.5,2
3374,R_1M54m3wjWSz4KlC,IND1.3,3,0,2750,20,400,10.584,7,3,2,2,46,18,2.5,2
3375,R_1M54m3wjWSz4KlC,IND1.2,1,1,2100,60,650,13.656,7,3,2,2,46,18,2.5,2
3376,R_1M54m3wjWSz4KlC,IND1.2,3,0,2500,20,400,13.656,7,3,2,2,46,18,2.5,2
3377,R_1M54m3wjWSz4KlC,IND1.1,1,1,2100,60,650,29.46,7,3,2,2,46,18,2.5,2
3378,R_1M54m3wjWSz4KlC,IND1.1,3,0,2300,20,400,29.46,7,3,2,2,46,18,2.5,2
3379,R_1M54m3wjWSz4KlC,IND1,1,0,2100,60,650,18.202,7,3,2,2,46,18,2.5,2
3380,R_1M54m3wjWSz4KlC,IND1,3,1,2100,20,400,18.202,7,3,2,2,46,18,2.5,2
3381,R_1M54m3wjWSz4KlC,A1.1,1,0,2100,60,650,115.38,7,3,2,2,46,18,2.5,2
3382,R_1M54m3wjWSz4KlC,A1.1,3,1,2100,20,400,115.38,7,3,2,2,46,18,2.5,2
3383,R_1M54m3wjWSz4KlC,A1.1,4,0,2050,20,300,115.38,7,3,2,2,46,18,2.5,2
3384,R_1M54m3wjWSz4KlC,A1.4,1,0,2100,60,650,61.237,7,3,2,2,46,18,2.5,2
3385,R_1M54m3wjWSz4KlC,A1.4,3,1,2100,20,400,61.237,7,3,2,2,46,18,2.5,2
3386,R_1M54m3wjWSz4KlC,A1.4,4,0,2080,20,300,61.237,7,3,2,2,46,18,2.5,2
3387,R_1M54m3wjWSz4KlC,A1.3,1,0,2100,60,650,7.202,7,3,2,2,46,18,2.5,2
3388,R_1M54m3wjWSz4KlC,A1.3,3,1,2100,20,400,7.202,7,3,2,2,46,18,2.5,2
3389,R_1M54m3wjWSz4KlC,A1.3,4,0,2080,20,350,7.202,7,3,2,2,46,18,2.5,2
3390,R_1M54m3wjWSz4KlC,A1.2,1,0,2100,60,650,8.4,7,3,2,2,46,18,2.5,2
3391,R_1M54m3wjWSz4KlC,A1.2,3,1,2100,20,400,8.4,7,3,2,2,46,18,2.5,2
3392,R_1M54m3wjWSz4KlC,A1.2,4,0,2050,20,250,8.4,7,3,2,2,46,18,2.5,2
3393,R_2OVLixKX6s3I1zY,IND1.3,1,1,1800,59,700,4.87,6,4,2,1,60,96,2.5,1
3394,R_2OVLixKX6s3I1zY,IND1.3,3,0,2350,23,400,4.87,6,4,2,1,60,96,2.5,1
3395,R_2OVLixKX6s3I1zY,IND1.2,1,1,1800,59,700,5.343,6,4,2,1,60,96,2.5,1
3396,R_2OVLixKX6s3I1zY,IND1.2,3,0,2150,23,400,5.343,6,4,2,1,60,96,2.5,1
3397,R_2OVLixKX6s3I1zY,IND1.1,1,0,1800,59,700,11.405,6,4,2,1,60,96,2.5,1
3398,R_2OVLixKX6s3I1zY,IND1.1,3,1,2000,23,400,11.405,6,4,2,1,60,96,2.5,1
3399,R_1f1laMSXqUxlHLE,IND1.3,1,1,2100,28,800,3.068,6,4,2,1,57,156,3.5,4
3400,R_1f1laMSXqUxlHLE,IND1.3,3,0,2750,14,500,3.068,6,4,2,1,57,156,3.5,4
3401,R_1f1laMSXqUxlHLE,IND1.2,1,1,2100,28,800,1.672,6,4,2,1,57,156,3.5,4
3402,R_1f1laMSXqUxlHLE,IND1.2,3,0,2500,14,500,1.672,6,4,2,1,57,156,3.5,4
3403,R_1f1laMSXqUxlHLE,IND1.1,1,1,2100,28,800,1.59,6,4,2,1,57,156,3.5,4
3404,R_1f1laMSXqUxlHLE,IND1.1,3,0,2300,14,500,1.59,6,4,2,1,57,156,3.5,4
3405,R_1f1laMSXqUxlHLE,IND1,1,0,2100,28,800,2.365,6,4,2,1,57,156,3.5,4
3406,R_1f1laMSXqUxlHLE,IND1,3,1,2100,14,500,2.365,6,4,2,1,57,156,3.5,4
3407,R_3no3ICcE5z12SN8,IND1.3,1,1,1800,59,700,23.277,6,4,2,1,53,42,2.5,2
3408,R_3no3ICcE5z12SN8,IND1.3,3,0,2350,23,400,23.277,6,4,2,1,53,42,2.5,2
3409,R_3no3ICcE5z12SN8,IND1.2,1,1,1800,59,700,87.907,6,4,2,1,53,42,2.5,2
3410,R_3no3ICcE5z12SN8,IND1.2,3,0,2150,23,400,87.907,6,4,2,1,53,42,2.5,2
3411,R_3no3ICcE5z12SN8,IND1.1,1,1,1800,59,700,24.656,6,4,2,1,53,42,2.5,2
3412,R_3no3ICcE5z12SN8,IND1.1,3,0,2000,23,400,24.656,6,4,2,1,53,42,2.5,2
3413,R_3no3ICcE5z12SN8,IND1,1,0,1800,59,700,3.301,6,4,2,1,53,42,2.5,2
3414,R_3no3ICcE5z12SN8,IND1,3,1,1800,23,400,3.301,6,4,2,1,53,42,2.5,2
3415,R_3no3ICcE5z12SN8,A1.4R,1,0,1800,59,700,7.229,6,4,2,1,53,42,2.5,2
3416,R_3no3ICcE5z12SN8,A1.4R,3,1,1800,23,400,7.229,6,4,2,1,53,42,2.5,2
3417,R_3no3ICcE5z12SN8,A1.4R,4,0,1780,23,300,7.229,6,4,2,1,53,42,2.5,2
3418,R_3no3ICcE5z12SN8,A1.1R,1,0,1800,59,700,32.657,6,4,2,1,53,42,2.5,2
3419,R_3no3ICcE5z12SN8,A1.1R,3,1,1800,23,400,32.657,6,4,2,1,53,42,2.5,2
3420,R_3no3ICcE5z12SN8,A1.1R,4,0,1750,23,300,32.657,6,4,2,1,53,42,2.5,2
3421,R_3no3ICcE5z12SN8,A1.3R,1,0,1800,59,700,36.239,6,4,2,1,53,42,2.5,2
3422,R_3no3ICcE5z12SN8,A1.3R,3,1,1800,23,400,36.239,6,4,2,1,53,42,2.5,2
3423,R_3no3ICcE5z12SN8,A1.3R,4,0,1780,23,350,36.239,6,4,2,1,53,42,2.5,2
3424,R_3no3ICcE5z12SN8,A1.2R,1,0,1800,59,700,88.374,6,4,2,1,53,42,2.5,2
3425,R_3no3ICcE5z12SN8,A1.2R,3,1,1800,23,400,88.374,6,4,2,1,53,42,2.5,2
3426,R_3no3ICcE5z12SN8,A1.2R,4,0,1750,23,250,88.374,6,4,2,1,53,42,2.5,2
3427,R_3imX6Oog9W8jzDA,IND1.3,1,1,2100,28,800,2.815,6,4,2,1,54,156,3.5,2
3428,R_3imX6Oog9W8jzDA,IND1.3,3,0,2750,14,500,2.815,6,4,2,1,54,156,3.5,2
3429,R_3imX6Oog9W8jzDA,IND1.2,1,1,2100,28,800,5.817,6,4,2,1,54,156,3.5,2
3430,R_3imX6Oog9W8jzDA,IND1.2,3,0,2500,14,500,5.817,6,4,2,1,54,156,3.5,2
3431,R_3imX6Oog9W8jzDA,IND1.1,1,1,2100,28,800,5.631,6,4,2,1,54,156,3.5,2
3432,R_3imX6Oog9W8jzDA,IND1.1,3,0,2300,14,500,5.631,6,4,2,1,54,156,3.5,2
3433,R_3imX6Oog9W8jzDA,IND1,1,0,2100,28,800,6.893,6,4,2,1,54,156,3.5,2
3434,R_3imX6Oog9W8jzDA,IND1,3,1,2100,14,500,6.893,6,4,2,1,54,156,3.5,2
3435,R_3imX6Oog9W8jzDA,A1.2,1,1,2100,28,800,6.696,6,4,2,1,54,156,3.5,2
3436,R_3imX6Oog9W8jzDA,A1.2,3,0,2100,14,500,6.696,6,4,2,1,54,156,3.5,2
3437,R_3imX6Oog9W8jzDA,A1.2,4,0,2050,14,350,6.696,6,4,2,1,54,156,3.5,2
3438,R_3imX6Oog9W8jzDA,A1.4,1,1,2100,28,800,5.312,6,4,2,1,54,156,3.5,2
3439,R_3imX6Oog9W8jzDA,A1.4,3,0,2100,14,500,5.312,6,4,2,1,54,156,3.5,2
3440,R_3imX6Oog9W8jzDA,A1.4,4,0,2080,14,400,5.312,6,4,2,1,54,156,3.5,2
3441,R_3imX6Oog9W8jzDA,A1.3,1,1,2100,28,800,2.313,6,4,2,1,54,156,3.5,2
3442,R_3imX6Oog9W8jzDA,A1.3,3,0,2100,14,500,2.313,6,4,2,1,54,156,3.5,2
3443,R_3imX6Oog9W8jzDA,A1.3,4,0,2080,14,450,2.313,6,4,2,1,54,156,3.5,2
3444,R_3imX6Oog9W8jzDA,A1.1,1,1,2100,28,800,4.1,6,4,2,1,54,156,3.5,2
3445,R_3imX6Oog9W8jzDA,A1.1,3,0,2100,14,500,4.1,6,4,2,1,54,156,3.5,2
3446,R_3imX6Oog9W8jzDA,A1.1,4,0,2050,14,400,4.1,6,4,2,1,54,156,3.5,2
3447,R_yl2cXf3PDVXhIeB,IND1.3,1,1,1800,60,700,3.315,6,4,2,2,58,54,2.5,3
3448,R_yl2cXf3PDVXhIeB,IND1.3,3,0,2350,20,400,3.315,6,4,2,2,58,54,2.5,3
3449,R_yl2cXf3PDVXhIeB,IND1.2,1,1,1800,60,700,2.209,6,4,2,2,58,54,2.5,3
3450,R_yl2cXf3PDVXhIeB,IND1.2,3,0,2150,20,400,2.209,6,4,2,2,58,54,2.5,3
3451,R_yl2cXf3PDVXhIeB,IND1.1,1,1,1800,60,700,6.105,6,4,2,2,58,54,2.5,3
3452,R_yl2cXf3PDVXhIeB,IND1.1,3,0,2000,20,400,6.105,6,4,2,2,58,54,2.5,3
3453,R_yl2cXf3PDVXhIeB,IND1,1,0,1800,60,700,5.628,6,4,2,2,58,54,2.5,3
3454,R_yl2cXf3PDVXhIeB,IND1,3,1,1800,20,400,5.628,6,4,2,2,58,54,2.5,3
3455,R_yl2cXf3PDVXhIeB,A1.1,1,0,1800,60,700,4.87,6,4,2,2,58,54,2.5,3
3456,R_yl2cXf3PDVXhIeB,A1.1,3,1,1800,20,400,4.87,6,4,2,2,58,54,2.5,3
3457,R_yl2cXf3PDVXhIeB,A1.1,4,0,1750,20,300,4.87,6,4,2,2,58,54,2.5,3
3458,R_yl2cXf3PDVXhIeB,A1.2,1,0,1800,60,700,24.203,6,4,2,2,58,54,2.5,3
3459,R_yl2cXf3PDVXhIeB,A1.2,3,1,1800,20,400,24.203,6,4,2,2,58,54,2.5,3
3460,R_yl2cXf3PDVXhIeB,A1.2,4,0,1750,20,250,24.203,6,4,2,2,58,54,2.5,3
3461,R_yl2cXf3PDVXhIeB,A1.3,1,0,1800,60,700,3.965,6,4,2,2,58,54,2.5,3
3462,R_yl2cXf3PDVXhIeB,A1.3,3,1,1800,20,400,3.965,6,4,2,2,58,54,2.5,3
3463,R_yl2cXf3PDVXhIeB,A1.3,4,0,1780,20,350,3.965,6,4,2,2,58,54,2.5,3
3464,R_yl2cXf3PDVXhIeB,A1.4,1,0,1800,60,700,29.633,6,4,2,2,58,54,2.5,3
3465,R_yl2cXf3PDVXhIeB,A1.4,3,1,1800,20,400,29.633,6,4,2,2,58,54,2.5,3
3466,R_yl2cXf3PDVXhIeB,A1.4,4,0,1780,20,300,29.633,6,4,2,2,58,54,2.5,3
3467,R_saOFERDqUS2ApIR,IND1.3,1,1,2100,28,800,1.857,5,4,2,1,57,219,2.5,2
3468,R_saOFERDqUS2ApIR,IND1.3,3,0,2750,14,500,1.857,5,4,2,1,57,219,2.5,2
3469,R_saOFERDqUS2ApIR,IND1.2,1,1,2100,28,800,1.561,5,4,2,1,57,219,2.5,2
3470,R_saOFERDqUS2ApIR,IND1.2,3,0,2500,14,500,1.561,5,4,2,1,57,219,2.5,2
3471,R_saOFERDqUS2ApIR,IND1.1,1,1,2100,28,800,5.6,5,4,2,1,57,219,2.5,2
3472,R_saOFERDqUS2ApIR,IND1.1,3,0,2300,14,500,5.6,5,4,2,1,57,219,2.5,2
3473,R_saOFERDqUS2ApIR,IND1,1,0,2100,28,800,3.793,5,4,2,1,57,219,2.5,2
